f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,Person,Actor,Planet
86353230.708,78901816.595,52518891.333,66588285.145,48311910.76,48989940.871,60420445.089,14282544.216,52132025.506,60280081.18,60793446.303,41853003.585,75235418.896,86356972.2,38894608.684,27504338.164,24587497.114,46386768.06,63033139.402,80633215.364,35896184.354,15827303.859,90588750.38,80730157.937,42826299.844,20586266.905,13354294.492,41926302.21,73232138.277,61553843.455,47783543.399,26389025.218,59584544.933,25227246.898,83328544.034,53384538.282,26663814.819,50324455.267,47345347.14,96473531.085,71442580.303,65943920.853,63395784.0,82592197.625,11602822.304,73379252.385,40552733.176,32061748.119,90058945.748,69765589.615,0,0,1
86358700.853,78894803.867,52518613.862,66601214.686,48294704.285,48990281.945,60414681.091,14277625.951,52129833.916,60269819.458,60783418.582,41889261.022,75225088.265,86368915.784,38919022.776,27508048.761,24591253.164,46391078.518,63035221.322,80639795.529,35911766.475,15988562.092,90584602.447,80728703.764,42826470.956,20583321.105,13354408.234,41927357.739,73231720.231,61548986.989,47634089.241,26385360.189,59584368.423,25230340.438,83125701.759,53381851.582,26665662.308,50320334.015,47356474.194,96473150.586,71443240.021,65946651.173,63402594.69,82889945.785,11604740.5,73380646.609,40548221.631,32061660.966,90058088.779,69776889.235,0,0,1
86364949.051,78901175.161,52537504.92,66593457.097,48292826.839,48990513.084,60425754.97,14884173.569,52130554.477,60245706.792,60799201.725,41840816.376,75238934.718,86365509.427,38910362.917,27504960.064,24592920.47,46413395.867,63029943.031,80642848.627,35915761.981,15826074.365,90576609.896,80731372.93,42835007.253,20575117.829,13405612.095,41918934.003,73226931.168,61554871.231,47581861.963,26388918.492,59584745.319,25226543.89,83136511.853,53356216.776,26667677.685,50317873.113,47351114.273,96472802.729,71441672.451,65945652.01,63408787.046,82843988.253,11589714.482,73395518.371,40554120.462,32061733.165,90065921.816,69773314.625,0,0,1
86359734.955,78900501.528,52519051.418,66597487.742,48290349.623,48990371.437,60393967.578,14264382.47,52134676.771,60289500.986,60795771.335,41846048.908,75234149.82,86367970.844,38913987.703,27515408.208,24590110.043,46410481.211,63002891.216,80643705.271,35908635.446,15828646.734,90581970.09,80735328.769,42827756.374,20582066.724,13351008.495,41927255.744,73347005.58,61550527.725,47610088.569,26362219.769,59584472.097,25227017.655,83125623.975,53391939.913,26666386.141,50325124.076,47377754.301,96593843.437,71453570.847,65947354.382,63402600.967,82892378.984,11603199.364,73381614.568,40556080.642,32057849.541,90059567.985,69773509.512,0,0,1
86365154.14,78899906.645,52521554.729,66601577.58,48285245.669,48990401.279,60423962.13,14275850.971,52131013.996,60279442.415,60810077.525,41844510.091,75312740.414,86357211.936,38908091.487,27490660.927,24613404.566,46395108.86,62915689.94,80636631.843,35907252.677,15826517.302,90583758.662,80727970.694,42830703.177,20572954.488,13355535.815,41927905.479,73230237.979,61586179.74,47587039.016,26402087.789,59584867.139,25224282.757,83126785.72,53375160.728,26666436.548,50333997.959,47347572.842,96472283.389,71437433.907,65943719.389,63395532.14,82887503.663,11598477.079,73340617.59,40551470.135,32061036.615,90058280.412,69709908.879,0,0,1
86356403.864,78901439.375,52518570.871,66597843.227,48304823.82,48990262.391,60376000.624,14258701.586,52129564.069,60277865.778,60799858.463,42401312.978,75241392.344,86369038.02,38973200.759,27457611.449,24593168.34,46352737.958,63018541.043,80633224.993,35909658.967,15822282.812,90590423.267,80728885.507,42825956.653,20577263.464,13356274.281,41929658.324,73228355.679,61562466.63,47597782.615,26400488.358,59584637.458,25228747.58,83131979.624,53362300.134,26665891.269,50318950.313,47328188.866,96476945.759,71443351.849,65946547.146,63397079.123,82886271.803,11602389.311,73381854.255,40552796.268,32062965.081,90064747.349,69761187.077,0,0,1
86357218.206,78898582.475,52519328.155,66612663.247,48295007.027,48990232.701,60408599.988,14267414.172,52128766.386,60262148.742,60800891.746,41846936.168,75225819.446,86366896.126,38906524.201,27516862.479,24594145.587,46413993.682,63096108.982,80632683.381,35912873.774,15823537.2,90586189.23,80738536.564,42825962.166,20583387.203,13353807.132,41926613.76,73255018.736,61559028.728,47592717.584,26382829.05,59584329.273,25236638.386,83127518.592,53372661.254,26663638.317,50296061.015,47342399.603,96471627.917,71444866.096,65944609.928,63404475.67,82888068.159,11603995.045,73384185.593,40552394.14,32060831.187,90058410.938,69775564.743,0,0,1
86326670.638,78861337.161,52518877.106,66643768.092,48313032.414,48989958.421,60403620.728,14259734.453,52129728.42,60079508.256,60785243.167,41824572.327,75238098.188,86360373.983,38922914.818,27515975.561,24584116.2,46404049.999,62972863.677,80629713.653,35924316.081,15834260.092,90624555.061,80731710.076,42827106.89,20582332.061,13351934.009,41925937.517,73256853.751,61539994.562,47556957.038,26431006.082,59585262.983,25225726.225,83106675.241,53370009.569,26665778.827,50299577.372,47355275.52,96464679.737,71432207.965,65941430.515,63410919.59,82887137.706,11601989.277,73378350.868,40553240.05,32056238.755,90059107.314,69797047.296,0,0,1
86355827.431,78901986.074,52518924.578,66598213.776,48299006.435,48990149.692,60415430.822,14275101.953,52129877.667,60275152.836,60792424.967,41840594.431,75235437.174,86368325.673,38917018.795,27512431.997,24591063.168,46406391.13,63023365.402,80636267.697,35910344.661,15826659.443,90586229.398,80730348.707,42825751.557,20580160.418,13354677.97,41926678.997,73235920.743,61556136.179,47594691.779,26389825.566,59584526.949,25227387.279,83126703.499,53379337.022,26665836.685,50322570.713,47344516.465,96472930.975,71443821.39,65945845.708,63400020.636,82886274.237,11602182.031,73380898.263,40553004.132,32061184.605,90058686.612,69772713.894,0,0,1
86348595.252,78904092.431,52530702.768,66599911.719,48293515.9,48990148.08,60549285.208,14358407.595,52130636.362,60216048.449,60786325.517,41833111.238,75417226.811,86382527.796,38917290.998,27616313.939,24578108.048,46386261.957,62955480.04,80632298.242,35909347.034,15826983.096,90587176.653,80796735.017,42826355.993,20584612.062,13358997.176,41859355.769,73234934.334,61557547.531,47562319.766,26386939.226,59584737.483,25236187.043,83157122.172,53399606.675,26665711.046,50313954.26,47343865.13,96480380.935,71442408.169,65946063.091,63390877.28,82887704.726,11601144.996,73382602.796,40554289.951,32062093.435,90078734.891,69730564.928,0,0,1
86356696.388,78896704.984,52517948.946,66589409.903,48290173.321,48990158.247,60431750.673,14265693.096,52151148.287,60279848.037,60799142.486,41843637.193,75213092.976,86372286.4,39528914.869,27500786.004,24578919.919,46382673.231,63040890.58,80652026.135,35908879.997,15826768.283,90597997.511,80726733.785,42836586.144,20579075.234,13353265.182,41922640.022,73232748.501,61744163.672,47596965.16,26284237.538,59585370.595,25226276.95,83139479.459,53372667.043,26656799.864,50315937.849,47408239.457,96473226.435,71438798.052,65943693.894,63531929.95,82888051.451,11604401.659,73379812.725,40553875.779,32061530.755,90058974.876,69778499.28,0,0,1
86359568.531,78893809.67,52518704.156,66604553.431,48303062.7,48990316.681,60401999.292,14267971.282,52128228.525,60280967.769,60780660.664,41842074.483,75225595.716,86364005.426,38893770.301,27525179.88,24469305.664,46426991.125,63036060.96,80634889.886,35910684.084,15825416.638,90586449.285,80735143.534,42825323.168,20554297.0,13352993.426,41955472.094,73243432.746,61557528.103,47789042.11,26441447.035,59584454.977,25207838.581,83128289.932,53371560.447,26662917.901,50142875.824,47341262.017,96470878.59,71446209.967,65945102.928,63398949.691,82886340.498,11605029.336,73383570.515,40552103.711,32060773.987,90059036.519,69789628.342,0,0,1
86351381.821,78908864.757,52518866.881,66580967.3,48294901.471,48990235.94,60389798.561,13994211.642,52130813.482,60297077.737,60779746.398,41839529.912,75230451.299,86367060.624,38930586.343,27511640.349,24574587.142,46350434.156,62987306.62,80638767.726,35910750.878,15827026.218,90586398.48,80730038.88,42825489.116,20580564.196,13357857.623,41929988.033,73232200.889,61547815.755,47615245.07,26450090.947,59584657.501,25221327.831,83135747.645,53380030.323,26663817.738,50334509.3,47343348.149,96474394.722,71437061.07,65988720.995,63407891.942,82880130.252,11602582.203,73379966.398,40552498.397,32061188.362,90051581.9,69780117.936,0,0,1
86392550.318,78919126.845,52519403.666,66601659.605,48305820.774,48990018.486,60417328.254,14281495.321,52134106.176,60308848.744,60911082.525,41844495.233,75228796.855,86459591.91,38912902.948,27486102.238,24669856.748,46424016.56,63020259.943,80635596.963,35912435.896,15822183.652,90588447.55,80735107.485,42826147.199,20577340.862,13351082.459,41928019.051,73238877.217,61557818.269,47590715.803,26386017.876,59584127.876,25231564.103,83142624.857,53380372.017,26666332.988,50301656.414,47344221.703,96472171.116,71448459.03,65944798.237,63397436.586,82910568.493,11375681.449,73375047.343,40559306.391,32061040.405,90059049.224,69774973.771,0,0,1
86355128.016,78889631.788,52519506.534,66589928.566,48307614.686,48990334.645,60524832.102,14266240.512,52178377.56,60108701.776,60785523.636,41932881.136,74773119.381,86370620.438,38869534.287,27513087.365,24582449.948,46411066.254,63200134.022,80623179.032,35907265.357,15823632.926,90585754.059,80727998.211,42827412.047,20558940.29,13353387.315,41916492.156,73238472.303,61536487.804,47595753.234,26373907.811,59579618.403,25229209.501,83016208.578,53372610.547,26667717.861,50331571.117,47345963.563,96468689.152,71445458.147,65970006.598,63414372.237,82886740.359,11603530.195,73363625.224,40555097.818,32061244.021,90055337.463,69775692.917,0,0,1
86337927.62,78899168.708,52520272.801,66647558.074,48300083.71,48990005.018,60418809.578,14275352.117,52131887.401,60273425.445,60808997.496,41848898.493,75280537.705,86370751.434,25479001.948,27506796.856,24590975.998,46244308.915,62988095.832,80636394.618,35910842.416,15826277.957,90586308.8,80745400.8,42824733.219,20580626.47,13354859.169,41925963.82,73249644.509,61558038.674,47599363.892,26394901.165,59584843.635,25217772.871,83164641.25,53387152.813,26663728.107,50696971.866,47346637.157,96472661.013,71448079.171,65937590.131,63410295.557,82884539.298,11602944.633,73383121.174,40552443.14,32059986.965,90060926.21,69786062.753,0,0,1
86357218.201,78898583.064,52519328.127,66612662.999,48295007.016,48990232.7,60408600.028,14267414.165,52128766.384,60262148.073,60800891.682,41846935.649,75225819.442,86366896.126,38906524.169,27516861.932,24594145.696,46413993.923,63096109.06,80632683.099,35912873.733,15823537.197,90586189.227,80738536.026,42825962.217,20583387.195,13353807.112,41926613.75,73255018.763,61559028.717,47592717.59,26382828.152,59584329.272,25236638.397,83127518.59,53372661.247,26663638.341,50296068.3,47342399.651,96471627.913,71444866.076,65944609.927,63404475.672,82888068.214,11603995.048,73384185.58,40552394.126,32060831.188,90058410.935,69775564.746,0,0,1
86347424.987,78852976.232,52518249.24,66616406.709,48291837.355,48990031.652,60417760.801,14273592.981,52129803.663,60292641.903,60798531.77,41845119.492,75241641.856,86375549.9,38936144.909,27572436.182,24592667.083,46410664.741,63021711.255,80628173.911,35910119.844,15826893.604,90587325.2,80751616.995,42825016.495,20580966.864,13351799.503,41926234.929,73233915.657,61560445.439,47599007.622,26364793.72,59585324.766,25215938.923,83113811.469,53395588.237,26664027.023,50313516.806,47343611.789,96472755.445,71458287.306,65949045.245,63401109.666,82883502.593,11607370.709,73386057.632,40551363.287,32056404.48,90058256.714,69775948.147,0,0,1
86359070.683,78895578.699,52519136.472,66597801.751,48301205.948,48990286.017,60413848.875,14364236.61,52129975.535,60281356.972,60785055.506,41870060.61,75274120.615,86366449.189,38914579.681,27491056.313,24576728.934,46393126.584,62960306.083,80623800.868,35911926.116,15827003.687,90585749.776,80727450.221,42826553.413,20573673.07,13354446.061,41925549.104,73246794.747,61551895.048,47578255.205,26384470.28,59497842.196,25226528.13,83116209.491,53372390.095,26666517.56,50321465.105,47318869.849,96473301.215,71443211.486,65951514.709,63401667.3,82894996.298,11602305.342,73377133.879,40556421.976,32061115.375,90061072.509,69786023.791,0,0,1
86348110.256,78903452.026,52515540.956,66597590.294,48300699.15,48990120.94,60414723.995,14281338.597,52132307.909,60288512.359,60791399.735,41842009.557,75230189.698,86362201.802,38917539.447,27505720.163,24602983.516,46408904.299,63023204.53,80636307.83,35913925.989,15825917.828,90587749.966,80733333.967,42825060.124,20578390.358,13352171.957,41927038.725,73237760.352,61556216.111,47570704.995,26390809.471,59584535.537,25224895.994,83144165.921,53394117.778,26665816.77,50316304.863,47342741.422,96473122.281,71471530.141,65944612.251,63569082.584,82886728.532,11600967.759,73380470.71,40557267.567,32063366.35,90057293.836,69776275.864,0,0,1
86370722.536,78904258.863,52521003.874,66609586.105,48296691.778,48989904.174,60416954.379,14274478.478,52130791.136,60265223.781,60775470.897,41856136.099,75231110.188,86352480.425,38926392.566,27535249.492,24594112.236,46371875.374,63024134.075,80634825.358,35924707.421,15826069.555,90587798.309,80725699.209,42826507.201,20582393.369,13354250.403,41925940.53,73237062.685,61575205.13,47581675.027,26391218.09,59584242.056,25225684.082,83099853.434,53361786.245,26633820.94,50268924.652,47342668.444,96475560.855,71442150.715,65923938.728,63399647.597,82898279.85,11613085.639,73387950.989,40527627.415,32060921.487,90057901.785,69777342.525,0,0,1
86353691.401,78901369.829,52518763.644,66571425.933,48302542.314,48989688.147,60414715.073,14310608.84,52130430.499,60292598.225,60513325.748,41836929.879,75169226.382,86378382.667,38898738.31,27620839.191,24592873.649,46371545.496,62977388.002,80636154.824,35914406.583,15820023.566,90585276.832,80730630.705,42937073.369,20577116.24,13352242.076,41930818.606,73236029.202,61542554.529,47621764.204,26415294.073,59584672.716,25227370.668,82742618.182,53374106.956,26664690.051,50323174.988,47345632.807,96472977.659,71430621.258,65949419.611,62994235.955,82899391.647,11587974.536,73378088.814,40553162.583,32062420.919,90058370.059,69778904.28,0,0,1
86387487.947,78902690.67,52517677.631,66592001.402,48287316.83,48990328.581,60414067.381,14289027.666,52128705.955,60286079.138,60779972.414,41823241.356,75244874.772,86349853.186,38927778.417,27532370.761,24558978.945,46410517.744,63003775.872,80641987.404,35939318.344,15826140.212,90586162.943,80726381.436,42831542.886,20578230.365,13360270.633,41898850.149,73223352.407,61554608.317,47554617.557,26410160.109,59584573.382,25226285.409,83144930.169,53391392.71,26668289.519,50321103.973,47354479.68,96474360.837,71443195.876,65943719.765,63397365.2,82885520.937,11611930.016,73395886.399,40552949.5,32092216.765,90058752.772,69769146.507,0,0,1
86355565.076,78904486.266,52518970.531,66597266.515,48295098.752,48990071.108,60416918.635,14264127.555,52130764.522,60244713.707,60789434.379,41839739.343,75235838.615,86366940.631,38922829.378,27508057.776,24511309.459,46419934.696,63012492.322,80634358.452,35909329.707,15829543.739,90586507.417,80732235.821,42825885.364,20579769.478,13357560.451,41930604.437,73238829.647,61559752.433,47610674.659,26385944.754,59585100.799,25229900.234,83125866.697,53384703.105,26663826.511,50314415.659,47348639.365,96473532.827,71449529.99,65946237.95,63412142.611,82885021.311,11625594.105,73339749.232,40557995.758,32065853.736,90052051.43,69765522.786,0,0,1
86246299.574,78909493.42,52519682.349,66584927.351,48299319.383,48990050.334,60430752.642,14270536.168,52131074.426,60269051.599,60802858.351,41813526.391,75242589.037,86347132.504,38917394.719,27483794.167,24037541.539,46415773.766,62982494.309,80616853.077,35909151.252,15826460.845,90589348.259,80732805.734,42826072.837,20580162.002,13349466.952,41928053.196,73253530.928,61555672.023,47603641.434,26400532.267,59584868.995,25242759.776,83347300.689,53371839.018,26664983.941,50311980.733,47377746.811,96472208.217,71444061.909,65951232.508,63400895.177,82892151.532,11603061.339,73380622.626,40549423.882,32042736.4,90057148.405,72149823.354,0,0,1
