f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,Person,Actor,CelestialBody
86355644.286,78901490.814,52518851.606,66601754.028,48307786.659,48990193.239,60418460.252,14269859.299,52112877.858,60280757.359,60804344.261,41822428.468,74361709.181,86369572.545,38912431.721,27514693.554,24596459.174,46404287.235,63038847.051,80632960.283,35911089.178,15820721.144,90581884.145,80727951.968,42825286.061,20578477.328,13354850.915,41927033.131,73240824.319,61558485.932,47594412.548,26385439.606,59584689.459,25227247.199,83115109.138,53367934.045,26664586.61,50329562.314,47343462.24,96476415.827,71448189.44,65955584.05,63389520.105,82885952.463,11603590.696,73380388.445,40553405.379,32064036.561,90058942.337,69761288.038,1,0,0
86355827.432,78901986.074,52518924.578,66598213.775,48299007.012,48990149.694,60415430.822,14275101.953,52129877.669,60275152.918,60792424.961,41840594.399,75235437.173,86368325.693,38917018.782,27512431.994,24591063.155,46406391.054,63023365.585,80636267.493,35910344.668,15826659.443,90586229.384,80730348.605,42825751.557,20580160.441,13354677.971,41926678.999,73235920.738,61556136.194,47594691.778,26389825.286,59584526.949,25227387.279,83126703.666,53379336.902,26665836.674,50322570.769,47344516.466,96472930.971,71443821.411,65945845.674,63400020.636,82886274.236,11602182.03,73380898.291,40553004.133,32061184.605,90058686.613,69772713.894,1,0,0
86366321.206,78902867.53,52517659.471,66606566.423,48289540.871,48987230.163,60412612.984,14260674.916,52129639.76,60450157.689,60804540.752,37229820.682,75235428.373,86360821.397,38868889.627,27517506.942,24599030.64,46467396.519,62967668.555,80631226.432,35922361.714,15826870.286,90593834.867,80730872.885,42826542.468,20584669.34,13350032.879,41926451.791,73230522.225,61565642.085,47582679.459,26362992.467,59583857.01,25228232.904,83132199.77,53377752.386,26668284.303,50316740.243,47318638.103,96472361.278,71448149.266,65932406.143,63416279.892,82895318.616,11604860.044,73386185.378,40523287.034,32060662.428,90055591.102,69781622.546,1,0,0
86355827.414,78901986.075,52518924.576,66598213.79,48299005.116,48990149.693,60415430.822,14275101.966,52129877.663,60275152.857,60792424.986,41840594.453,75235437.173,86368325.678,38917018.789,27512431.999,24591062.908,46406391.082,63023365.204,80636267.759,35910344.662,15826659.443,90586229.406,80730348.645,42825751.551,20580160.44,13354677.978,41926678.999,73235920.688,61556136.261,47594691.792,26389825.175,59584526.949,25227387.279,83126703.487,53379336.903,26665836.67,50322570.708,47344516.466,96472930.978,71443821.403,65945845.698,63400020.636,82886274.225,11602182.033,73380898.364,40553004.132,32061184.605,90058686.615,69772713.894,1,0,0
86291544.16,78898062.327,52526978.458,66550696.328,48302670.523,48990273.554,60412763.75,14291624.531,52131273.779,60289305.436,60340361.779,41834754.228,75224441.897,86365773.65,38954921.748,27566148.013,24572384.5,46378698.274,63010134.259,80643928.126,36196652.635,15814687.205,90589555.009,80732569.749,42824312.693,20579260.361,13360008.926,41927612.906,73234196.069,61606062.698,47613727.036,26444130.08,59585681.112,25234011.332,83104369.021,53393679.253,26666863.1,50320869.996,47358593.497,96473820.196,71452968.236,65948594.238,63394036.316,82891041.027,11584925.335,73299259.872,40565055.597,32060489.67,90058470.72,69675899.52,1,0,0
86363217.07,78911894.959,52519852.152,66590292.115,48281591.601,48990555.998,60440747.991,14275358.482,52133908.32,60261993.449,60803298.553,41822729.514,75159246.372,86367416.216,38912099.108,27439597.225,24530682.681,46415842.887,63026489.726,80635523.17,35913347.874,15824715.186,90589787.76,80732279.757,42804783.426,20580871.308,13353724.315,41923927.203,73238345.91,61553533.433,47594489.107,26391668.096,59583232.452,25224965.615,83128024.449,53370558.606,26670003.482,50573329.295,47345722.095,96474327.087,71440851.9,65943355.637,63399658.329,82891364.0,11601263.384,73381574.208,40545392.769,32063189.821,90058581.46,69775259.908,1,0,0
86356456.626,78907227.614,52503812.472,66580922.051,48283186.254,48990575.532,60391083.019,14276005.539,52126889.232,60267825.266,60790363.303,41828482.147,75077078.842,86363935.698,38881349.478,27528174.48,24594750.74,46347256.485,63020583.251,80683562.467,35906480.344,15824624.538,90591623.546,80723157.985,43203280.769,20583425.003,13354225.301,41914769.096,73242538.707,61558742.357,47596186.312,26385240.033,59584689.629,25226030.8,83130597.999,53551980.275,26664205.477,50316282.479,47333729.291,96473690.275,71443639.674,66113822.456,63406115.669,82893328.247,11612994.846,73390083.236,40552078.807,32063501.155,90059389.512,69789051.089,1,0,0
86353392.913,78898014.815,52502525.907,66596905.264,48264052.395,48990230.853,60414900.606,14291287.306,52128070.729,60269002.492,60788598.229,41875945.644,75416905.385,86353283.172,38917748.248,27556693.065,24586872.915,46339198.872,63045370.041,80630116.427,35910903.636,15829026.564,90585951.88,80730735.009,42825589.935,20579182.418,13356600.355,41942406.488,73205276.529,61552260.991,47615909.496,26420638.529,59585354.312,25227845.991,83171080.906,53357282.48,26663725.889,50329133.853,47341131.278,96472387.683,71442943.28,65943507.846,63409447.865,82900256.659,11607015.816,73361749.542,40551961.981,32062275.639,90058253.626,69895037.223,1,0,0
86355827.432,78901986.079,52518924.575,66598213.809,48299006.921,48990149.693,60415430.822,14275101.956,52129877.667,60275152.851,60792424.969,41840594.451,75235437.186,86368325.712,38917018.793,27512432.001,24591063.277,46406391.021,63023365.782,80636267.774,35910344.654,15826659.443,90586229.414,80730348.666,42825751.553,20580160.428,13354677.971,41926678.999,73235920.752,61556136.189,47594691.768,26389825.237,59584526.949,25227387.279,83126703.487,53379336.9,26665836.678,50322570.71,47344516.465,96472930.977,71443821.476,65945845.706,63400020.636,82886274.237,11602182.031,73380898.339,40553004.133,32061184.605,90058686.613,69772713.894,1,0,0
86337381.87,78908907.526,52515684.948,66888161.658,48294781.08,48990079.807,60411257.671,14267735.693,52129519.457,60271457.221,60744800.879,41850400.087,75244144.895,86372378.066,38901931.254,27565108.417,24581646.856,46517313.273,63022388.004,80614379.525,35904950.838,15828161.002,90584422.724,80730367.347,42825095.901,20588013.062,13354847.515,41951981.984,73238330.673,61563163.974,47588861.859,26396310.761,59564109.666,25233267.364,83095322.18,53378480.694,26664934.754,50301858.237,47343205.443,96467700.78,71502563.58,65967850.701,63403510.133,82891224.975,11357637.636,73369307.468,40560361.004,32061132.7,90057896.546,69749320.24,1,0,0
86358956.449,78881865.336,52518250.119,66595873.855,48267046.874,48990115.21,60640779.374,20783310.905,52134898.421,60261226.17,60814059.763,41851337.056,75234044.918,86370227.236,38915332.317,27498536.86,24595720.834,46408134.159,63033341.449,80563229.088,35909709.053,15826270.29,90584887.97,80740666.756,42826146.394,20610920.805,13355200.131,41921721.589,73259047.65,61543645.567,47588695.052,26387286.116,59583499.527,25227374.113,83130751.159,53425345.618,26658723.43,50280006.18,47322165.388,96472960.402,71446118.239,65938310.045,63395238.638,82884570.67,11605733.216,73394101.387,40523230.027,32062766.74,90058633.665,69785522.364,1,0,0
86329167.117,78921193.731,52518601.978,66643940.757,48298727.453,48989675.407,60413999.216,14270480.22,52130906.371,60271415.665,60789156.538,41852362.903,75263915.885,86372921.466,38953364.121,27476075.474,24623891.434,46377541.47,64177765.628,80636787.217,35908194.839,15821133.909,90587017.066,80725163.428,42814581.732,20595926.148,13302788.203,41932092.103,73217833.473,61554435.335,47600505.744,26391349.867,59584621.492,25215028.651,83066529.725,53398858.721,26673004.562,50328797.312,47356102.32,96472538.929,71417056.857,65944341.353,63407979.997,82889382.211,11592215.177,73379306.111,40555522.359,32062043.924,90059323.362,69774382.008,1,0,0
86358081.441,78900433.433,52521238.299,66589406.936,48294316.832,48990286.244,60357100.192,14274920.271,52131196.937,60285759.198,60809837.556,41812778.012,75119601.628,86359967.093,38964812.607,27505659.047,24595246.247,46470141.142,63016103.578,80732955.141,35907229.152,15824163.653,90584717.593,80723935.483,42859512.737,20578669.745,13354890.168,41925742.64,73225613.165,61552297.406,47591988.209,26449743.812,59586554.53,25227199.017,83122624.268,53398505.761,26665915.005,50305575.475,47346530.542,96470802.291,71442505.513,65947303.427,63415962.747,82893226.496,11603353.337,73377482.987,40552854.401,32061977.98,90057321.716,69780725.333,1,0,0
86353090.433,78896946.043,52521795.53,66604749.912,48303885.708,48986076.541,60407972.391,14277477.633,52129878.193,60277628.341,60795035.527,41800326.842,75224775.446,86387882.595,38915660.859,27485172.788,24591717.07,46394639.384,63021066.153,80638672.649,35909736.862,15824493.602,90588703.066,80733071.616,42826197.481,20598518.081,13355066.833,41930703.197,72224220.115,61449821.571,47597738.214,26391367.423,59584793.717,25226547.967,83126672.451,53380407.749,26664852.205,50327879.27,47348911.6,96474482.272,71444041.958,65952853.924,63402189.305,82886480.776,11603576.906,73377145.687,40558363.486,32060104.701,90058616.857,69779120.529,1,0,0
86363553.806,78899294.469,52518379.211,66592067.963,48295337.219,48990220.647,60427495.698,14265088.144,52130915.523,60293734.156,60802987.688,41844765.391,75242303.135,86336906.424,38903859.676,27506128.853,24595373.518,46387439.512,62981608.188,80625781.156,35907636.605,15825636.256,90581852.578,80724441.651,42863038.899,20577201.6,13353332.401,41919589.743,73226191.127,61552997.904,47605412.967,26463165.962,59584660.644,25228206.872,83109091.965,53392928.001,26666288.415,50321517.347,47455823.141,96472147.667,71442639.094,65945784.73,63418588.494,82893834.613,11602695.554,73377151.739,40552924.632,32060299.355,90058432.333,69781974.753,1,0,0
86344712.88,78892691.549,52517394.937,66578012.285,47911435.644,48989818.129,60144112.337,14271041.75,52131782.986,60273845.573,60845148.695,41894901.929,75138841.978,86366068.32,38891729.494,27501152.144,24589595.852,46397870.813,62850984.599,80646086.401,35923366.273,15821672.298,90585246.12,80678878.989,42827908.304,20577825.3,13355206.902,41769417.79,73256333.263,61575797.056,47604702.13,26394982.26,59584503.175,25229500.351,83124624.087,53355182.034,26678237.594,50289016.769,47349616.245,96476469.391,71444150.469,65946056.505,63401085.606,82883592.604,11611187.135,73391035.669,40555197.101,32247267.312,90052877.368,69776179.463,1,0,0
86354629.816,78901781.913,52518891.186,66599027.575,48301424.738,48989933.436,60418371.724,14278456.303,52125724.775,60272959.108,60785274.594,41838691.451,75229313.136,86387725.21,38918084.656,27509355.921,24588707.475,46408861.26,62994287.197,80606905.117,35912788.467,15827475.03,90586292.989,80723779.04,42826621.594,20581108.41,13355799.813,41929228.118,73234018.589,61555450.304,47593730.256,26388803.928,59584548.987,25227278.009,83142288.627,53380239.42,26671044.273,50324409.016,47346759.748,96473147.015,71442081.53,65946708.085,63387856.853,82888851.808,11604941.981,73380127.243,40552795.575,32060893.508,90050741.647,69750867.1,1,0,0
86317382.262,78911502.722,52518807.109,66592322.097,48310606.32,48989742.792,60554962.983,14252109.395,52129365.032,60280748.295,60848139.049,41845356.032,75235544.392,86371689.955,38957097.948,27525336.481,24590910.171,46368726.515,63019920.755,80645675.59,35910198.67,15825940.421,90586436.356,80798796.956,42825807.034,20583410.254,13354293.624,41917972.864,73220857.686,61524726.363,47577623.554,26374028.661,59585891.198,25186870.957,83126373.945,53365635.977,26664609.099,51454103.222,47347056.08,96474517.477,71444270.126,65944720.053,63409171.974,82885500.733,11601800.961,73382375.143,40552826.115,32061534.376,90055664.059,69806668.424,1,0,0
86372287.868,78908674.274,52518570.269,66598625.412,48301148.478,48990198.288,60417440.53,14225783.666,52130268.922,60272560.322,60776112.97,41819029.145,75138382.635,86590009.227,38909635.721,27525737.85,24592232.039,46418150.963,62917765.008,80639021.048,35910274.221,15822150.772,90587839.691,80744662.254,42820765.912,20574004.071,13354914.578,41922313.796,73140005.272,61551766.793,47599197.981,26390727.54,59584301.635,25190719.775,83151326.192,53388201.707,26666635.078,50296524.634,47350518.059,96473462.46,71445277.62,65940629.519,63405388.375,82886797.115,11595301.439,73384993.808,40551255.274,32060193.569,90057296.758,69765105.881,1,0,0
85967075.025,78890589.489,52519427.442,66590759.221,48304027.603,49002817.849,60386021.454,14284771.258,52161145.327,60260799.036,60788238.45,41918996.936,75243071.031,86368463.657,38891046.868,27498088.331,24590583.175,46439562.385,63003945.721,80626482.833,35938707.215,15823408.939,90583637.337,80738256.001,42827812.157,20581533.042,13355338.069,41920296.005,73238650.587,61560506.346,47611319.616,26385174.881,59585091.82,25219595.785,83142191.252,53369119.328,26671756.354,50331985.694,47368541.948,96472159.758,71438514.901,65947733.091,63402179.935,84887257.529,11546614.921,73366244.482,40548568.84,32061610.155,90058752.722,69769234.186,1,0,0
86353025.658,78902168.563,52515374.608,66598684.359,48301646.973,48989863.024,60420499.688,14279325.804,52128119.711,60272725.969,60772082.747,41836806.933,75232365.002,86435432.533,38914977.318,27508815.278,24590473.682,46408766.998,63018461.569,80640329.049,35910578.69,15826377.912,90586296.687,80731112.993,42827969.347,20581566.882,13355525.269,41933620.563,73233419.26,61555891.413,47593010.239,26391925.06,59584197.652,25226664.511,83140831.555,53376556.761,26671501.591,50324367.819,47373749.318,96473373.723,71436249.655,65946332.474,63400921.433,82889177.863,11603523.65,73377557.935,40551019.585,32061140.701,90220024.807,69773046.757,1,0,0
86360066.93,78925171.867,52519242.384,66591827.38,48184136.262,48989860.731,60424903.565,14281357.383,52130529.381,60279661.165,60789844.416,41828215.301,75181530.231,86372174.853,38960307.799,27506432.017,24580590.974,46406533.458,63024888.625,80633256.445,35911377.585,15827088.697,90585852.325,80723992.435,42795529.41,20569080.518,13355758.785,41926374.483,73260818.211,61518158.101,47593324.31,26392432.067,59584648.185,25216067.301,83133158.882,53387269.469,26666381.26,50310307.248,47343220.973,96473100.34,71447565.31,65945100.635,63391608.553,82871620.583,11599589.156,73382879.685,40565043.866,32059971.324,90060275.861,69776453.668,1,0,0
86361280.751,78907108.126,52519117.028,66591029.121,48288752.177,48990232.026,60453007.626,14279311.525,52134876.027,60254656.739,60797231.854,41833631.538,75221608.177,86315650.802,38989469.604,27530343.223,24587659.613,46382610.031,63201085.577,80638781.724,35914206.522,15825541.608,90587135.458,80755655.591,42826132.367,20578192.065,13355113.058,41925998.698,73239562.546,61550110.463,47582128.017,26385943.796,59585160.445,25228233.946,83147099.723,53370756.419,26647301.517,50340900.045,47354312.898,96477069.269,71444824.39,65949725.941,63381970.688,82881784.968,11601899.144,73402654.338,40550180.763,32321187.109,90059039.613,69760582.235,1,0,0
86355827.423,78901986.079,52518924.58,66598213.714,48299007.11,48990149.673,60415430.813,14275101.949,52129877.646,60275152.842,60792425.001,41840594.44,75235437.322,86368325.685,38917018.824,27512431.987,24591063.17,46406393.057,63023365.975,80636267.68,35910344.867,15826659.443,90586229.393,80730348.768,42825751.553,20580160.461,13354677.985,41926678.999,73235920.732,61556136.21,47594691.633,26389826.849,59584526.95,25227387.278,83126703.476,53379336.909,26665836.7,50322570.712,47344516.532,96472930.958,71443821.416,65945845.5,63400020.637,82886274.229,11602182.031,73380898.538,40553004.133,32061184.605,90058686.611,69772713.894,1,0,0
86329124.059,78900083.382,52519528.301,66599344.613,48302120.689,48990174.035,60411006.929,14277673.054,52135383.599,60270810.183,60806241.335,41846974.414,75237553.554,86370872.228,38900005.793,27533693.855,24592011.047,46397096.548,63033193.363,80647844.087,35913351.566,15825894.435,90584959.843,80732522.861,42826380.197,20580373.241,13355764.677,41929168.011,73239677.829,61558829.719,47599072.256,26369518.135,59584757.483,25228200.718,83216659.505,53370011.089,26664408.508,50324399.26,47356764.586,96474998.233,71444909.267,65946015.04,63402888.961,82881185.318,11600077.188,73382153.569,40553468.617,32061521.317,90058691.929,69766055.64,1,0,0
