f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,Person,Actor,Place
990577.417,646833.64,645285.212,16824.794,460962.526,808979.351,70252.608,5648.716,25302.434,714641.7,419817.536,545479.713,878831.567,674965.256,110296.159,20112.069,636410.409,119935.876,161384.79,251182.478,140135.911,419448.585,922514.633,8243.512,8458.152,37818.127,867954.693,100341.168,54564.38,227562.601,2804.007,684557.164,383143.982,968886.874,17537.511,809585.057,291168.079,47312.706,36121.2,2461.723,197638.466,646062.887,2265.22,12977.756,668546.503,864427.421,90493.427,45850.994,138076.275,301554.104,1,1,0
990584.215,646834.083,645852.545,16836.31,460854.141,809074.154,70254.792,5647.411,25333.332,714721.735,419868.595,545479.666,878796.18,674964.63,110290.989,20108.299,636457.933,120263.705,161272.835,251238.8,140201.956,419417.026,922523.192,8243.272,8447.435,37850.561,867972.69,100358.902,54573.039,227928.934,2797.955,684712.656,383124.789,968925.138,17554.908,809606.354,291032.143,47317.136,36107.246,2461.207,197683.107,645441.407,2265.354,12981.373,668434.578,864538.73,90512.302,45864.379,138079.612,301559.175,1,1,0
990588.341,646833.222,643468.251,16845.765,460843.125,808908.509,70253.015,5646.739,25324.959,714912.001,419920.363,545479.48,878859.998,674861.659,110290.832,20108.625,636813.151,119785.566,161501.932,251258.915,140155.899,419420.805,922525.82,8231.899,8459.704,37826.602,867978.104,100429.326,54567.297,228032.424,2804.802,684712.61,383093.97,968841.436,17541.851,809607.313,290738.532,47326.299,36110.224,2461.578,197720.605,645447.698,2263.991,12974.428,668423.182,864426.504,90499.285,45858.56,138078.618,301550.538,1,1,0
990572.3,646791.709,645941.396,16832.889,460738.841,809194.193,70283.897,5647.327,25326.654,714730.971,420660.449,545479.78,878867.208,674965.503,110291.462,20107.618,636412.109,120241.367,161252.59,251245.419,188050.984,419412.719,922467.546,8244.939,8455.612,37801.983,867952.936,100327.747,54583.95,228237.621,2804.862,684701.128,383195.419,968978.943,17534.669,809585.948,291199.275,47406.274,36122.717,2517.703,197820.489,645457.257,2264.548,12981.29,668434.262,864453.492,90498.195,45861.396,138081.543,301554.612,1,1,0
990588.297,646834.98,646458.613,16832.075,460840.04,809073.037,70252.232,5647.507,25319.261,714646.702,419875.468,545479.598,878989.557,674984.562,110289.567,20109.423,636419.871,119797.738,161350.611,251219.349,140167.465,419418.925,922521.117,8240.235,8469.334,37820.039,867959.611,100347.684,54586.907,227947.485,2804.466,684504.801,383080.292,968886.954,17534.071,809596.597,291133.416,47229.786,36118.955,2461.983,197732.572,645888.675,2265.202,12977.729,668438.154,864477.894,90490.651,45864.221,138078.437,301556.232,1,1,0
990594.526,646831.193,645396.704,16848.423,460857.092,809005.957,70257.254,5647.072,25327.98,714910.118,419920.191,545479.328,878889.965,674945.508,110286.876,20098.871,636357.24,119814.054,161519.25,251234.161,140173.284,419433.153,922530.26,8232.732,8457.578,37819.236,867971.542,100330.478,54586.733,228718.227,2808.205,684684.289,383110.875,968869.587,17533.165,809609.132,291204.947,47332.634,36110.287,2461.576,197714.712,645573.831,2279.38,12984.257,668427.956,864409.246,90486.661,45854.183,138081.517,301553.106,1,1,0
990586.539,646835.972,645919.352,16846.258,460836.324,808778.52,70216.6,5647.386,25332.705,714734.346,421413.416,545480.171,878692.147,675012.689,110286.231,20109.871,636427.65,119828.128,161285.427,251259.412,140343.069,419446.231,922542.396,8243.95,8459.309,37815.319,867968.297,100314.623,54576.334,227977.14,2803.976,684529.331,383095.195,968845.145,17536.37,809576.77,291202.96,47320.596,36118.105,2461.108,197714.175,645293.419,2266.134,12984.714,668373.482,864434.988,90504.695,45848.6,138079.893,301552.069,1,1,0
990558.908,646786.594,645399.252,16825.475,460942.187,809252.076,70216.64,5649.697,25314.567,714660.903,419597.656,545479.753,878819.074,674908.814,110296.263,20111.354,636438.527,119796.926,161295.336,251209.638,139930.127,419430.828,922508.829,8243.934,8458.813,37815.531,867901.959,100374.012,54471.68,227629.617,2804.012,684540.44,383156.729,968888.733,17550.174,809584.436,291135.928,47322.036,36125.14,2461.468,197579.207,648873.423,2263.952,12979.253,668527.491,864418.912,90494.312,45849.146,138077.277,301552.682,1,1,0
990574.975,646837.976,646282.841,16844.256,460866.364,809170.772,70265.156,5647.178,25311.466,714636.111,419306.956,545479.633,878732.774,674930.621,110302.647,20113.378,636443.953,119731.708,161396.832,251198.479,140177.687,419450.391,922500.796,8243.688,8459.359,37822.259,867964.543,100383.885,54560.966,227524.105,2804.011,684543.547,383122.744,968835.802,17534.772,809593.561,291158.837,47315.653,36118.052,2461.604,197700.685,645946.144,2262.76,12978.188,668538.353,864375.827,90515.854,45849.826,138064.033,301558.572,1,1,0
990596.244,646836.689,646524.225,16838.227,460800.071,808857.77,70260.537,5648.016,25323.771,714763.184,419741.842,545479.635,878491.5,674986.412,110290.652,20115.406,636455.671,119827.668,161381.989,251163.119,140201.956,419395.525,922578.525,8243.944,8461.167,37819.989,867944.025,100404.032,54555.561,228128.824,2803.971,684650.952,383060.656,968959.189,17531.1,809605.852,291337.997,47271.85,36109.59,2460.734,197655.693,645729.222,2264.861,12977.15,668403.028,864556.437,90497.957,45857.019,138077.882,301553.258,1,1,0
990586.274,646834.704,646395.892,16847.948,460855.51,811451.181,70220.412,5648.623,25331.148,714697.917,419450.055,545479.749,878764.445,674989.508,110287.763,20112.838,636398.279,119813.406,161314.852,251314.631,140201.541,419428.557,922565.104,8244.871,8461.228,37817.965,867905.552,100277.883,54583.333,228014.123,2804.385,684692.221,383088.646,968849.233,17534.016,809631.046,291085.62,47319.73,36119.622,2461.013,197725.909,645378.36,2264.526,12982.061,668575.156,864509.692,90492.082,45830.97,138077.841,301548.206,1,1,0
990587.075,646833.522,646711.588,16833.932,460883.215,809009.087,70254.646,5647.203,25320.964,714655.427,419947.461,545479.565,878761.176,674943.16,110286.806,20109.893,636426.349,119802.295,161388.967,251183.865,140203.0,418830.266,922521.534,8238.402,8460.141,37817.144,867971.342,100418.546,54561.055,227985.793,2803.594,684579.757,383093.73,968888.448,17535.592,809572.246,290994.305,47301.306,36120.665,2461.431,197664.162,646162.027,2264.733,12976.678,668424.952,864426.199,90547.091,45874.556,138077.042,301551.115,1,1,0
990577.467,646836.013,646253.84,16832.74,460912.863,808764.213,70263.394,5647.558,25317.787,714428.641,419501.82,545479.597,878697.124,674893.754,110290.616,20104.517,636409.796,119826.958,161449.654,251283.942,140169.994,419418.007,922509.967,8242.964,8459.329,37814.11,867874.554,99897.529,54685.57,227966.916,2803.445,684602.082,383062.697,968889.288,17531.46,809602.038,291077.77,47305.024,36119.635,2461.793,197679.792,645898.069,2265.937,12981.175,668644.385,864381.154,90458.437,45850.182,138075.147,301551.558,1,1,0
990572.839,646835.568,646068.591,16871.413,460650.745,808759.156,70253.886,5647.605,25315.032,714581.182,419845.323,545479.801,878811.67,674946.589,110291.017,20112.071,636411.778,119799.637,161444.364,251213.453,140188.659,419433.201,922519.249,8242.008,8459.044,37818.02,867964.152,100361.196,54570.678,227573.034,2804.144,684571.477,383100.598,968891.954,17533.476,809606.226,291104.142,47310.164,36120.181,2461.648,197669.23,645922.433,2265.408,12977.93,668522.097,864419.877,90491.328,45848.661,138077.652,301547.83,1,1,0
990591.115,646834.682,646003.367,16833.565,460852.546,809438.572,70260.076,5647.412,25333.79,714761.464,419524.277,545479.722,878789.748,674986.395,110292.422,20110.961,636445.3,119811.466,161359.939,251179.796,140189.378,419407.049,922526.182,8243.561,8461.066,37812.58,867907.724,100374.463,54568.874,227996.461,2803.811,684623.221,383093.469,968879.889,17532.523,809593.166,291042.688,47312.555,36109.906,2461.584,197835.738,645750.691,2265.803,12979.72,668620.027,864446.498,90492.894,45851.303,138080.537,301548.295,1,1,0
990585.742,646834.213,645893.594,16835.017,460842.679,809042.009,70254.591,5647.407,25323.065,714699.749,419941.152,545479.595,878810.208,675003.198,110286.7,20112.596,636351.607,119801.192,161254.639,251233.306,140173.242,419553.799,922519.604,8245.128,8459.043,37819.05,867965.596,100342.317,54575.854,227964.462,2810.097,684778.873,383131.12,968882.677,17532.767,809603.502,291140.529,47355.237,36121.761,2461.496,197647.703,645464.699,2264.027,12995.787,668450.869,864426.633,90494.133,45856.879,138080.741,301552.163,1,1,0
990538.146,646836.201,646322.538,16831.099,460688.694,809092.335,70232.183,5647.427,25316.439,714638.363,420064.895,545479.572,878787.13,674921.361,110284.259,20109.936,636418.435,115126.177,161380.691,251186.465,140122.261,419399.725,922534.61,8240.512,8459.66,37839.276,867957.123,100425.083,54565.557,227898.556,2804.576,684640.979,383064.103,968849.798,17560.1,809594.275,291124.355,47292.616,36110.602,2462.007,198247.868,646714.578,2277.691,12981.836,668408.346,864408.273,90498.685,45867.604,138077.965,301553.036,1,1,0
990576.917,646840.285,646310.358,16788.092,460885.639,809078.441,70253.432,5647.313,25319.088,714660.127,419425.192,545479.579,878785.407,674955.631,110295.374,20111.754,636468.836,120352.647,161376.939,251211.505,140178.185,419418.83,922539.358,8239.485,8458.549,37839.492,867956.541,100373.511,54568.281,227771.637,2804.577,684539.808,383114.451,968890.184,17539.284,809744.514,291144.093,47356.044,36121.294,2461.672,197684.546,645712.709,2264.748,12979.503,668528.917,864402.971,90492.435,45850.323,138078.851,301550.941,1,1,0
990595.15,646834.951,646299.142,16833.107,460680.441,808790.665,70248.351,5647.753,25323.966,714681.496,419356.307,545479.182,878760.333,674963.949,110293.582,20112.382,636170.357,120479.593,161376.16,251193.073,140190.327,419406.505,922525.03,8243.3,8462.897,37812.29,867974.967,100256.492,54579.304,227763.887,2806.279,684540.24,383118.576,968897.413,17535.833,809591.187,291142.368,47316.007,36119.505,2461.431,197849.693,645705.38,2265.88,12979.838,668474.489,864464.299,89942.553,45854.043,138080.708,301549.158,1,1,0
990577.776,646834.182,646198.445,16837.57,460867.197,808790.395,70254.966,5647.546,25331.765,714657.163,419895.948,545479.562,878834.629,674974.144,110292.59,20110.666,636431.671,119819.032,161395.537,251269.851,140180.649,419370.191,922544.043,8241.212,8462.357,37799.986,867926.015,100406.734,54586.257,227551.635,2803.902,684591.62,383077.317,968933.907,17529.091,809609.04,291179.405,47264.05,36122.928,2461.555,197600.518,646044.833,2265.057,12979.181,668535.647,864433.189,90497.326,45869.04,138075.155,301551.549,1,1,0
990589.134,646831.207,646245.226,16809.32,460901.673,808525.517,70253.437,5647.614,25329.081,714821.024,419470.317,545479.903,878355.068,675007.802,110274.005,20099.549,636452.701,119791.892,161220.379,251204.915,140208.181,419392.826,922533.488,8227.34,8461.122,37831.196,868082.341,100143.68,54562.44,227945.362,2801.161,684947.814,383329.21,968898.919,17541.047,809373.762,291181.462,47311.322,36117.96,2461.717,197753.36,645808.422,2277.306,12978.038,668364.323,864454.633,90492.351,45847.133,138078.1,301551.346,1,1,0
990583.446,646834.021,644888.203,16847.307,460867.678,808956.456,70255.928,5647.169,25330.219,714601.378,420043.714,545479.638,878821.524,675012.802,110291.423,20110.407,636402.236,120307.649,161306.494,251164.072,140195.001,419433.225,922522.181,8242.927,8459.638,37817.133,867967.489,100340.692,54569.161,227651.461,2809.442,684645.933,383125.007,968843.585,17540.542,809606.046,291167.935,47317.27,36119.36,2461.539,197714.774,645774.375,2265.076,12981.217,668590.33,864472.101,90487.839,45848.647,138076.886,301551.79,1,1,0
990621.769,646836.199,646596.216,16848.036,460840.761,808796.776,70263.936,5647.624,25317.621,714646.461,419898.704,545479.604,878637.82,674894.548,110299.486,20109.109,636411.641,119827.598,161411.854,251266.172,140192.036,419427.219,922507.671,8240.024,8458.948,37815.619,867974.3,100373.032,54571.509,227659.363,2804.234,684515.199,383119.199,968845.21,17541.519,809598.421,290723.631,47293.909,36120.486,2461.328,197709.693,645471.927,2265.441,12979.745,668516.633,864406.338,90489.16,45857.959,138073.103,301552.773,1,1,0
990590.336,646833.451,645929.329,16845.841,460852.48,808804.101,70253.76,5647.66,25320.493,714671.258,419471.852,545479.671,878781.421,674956.218,110295.288,20111.952,636468.438,120335.011,161356.914,251174.756,140195.944,419403.619,922523.251,8241.822,8458.613,37816.112,867964.815,100374.893,54572.06,229149.331,2804.808,684555.276,383126.566,968848.788,17543.81,809593.222,291144.645,47306.904,36119.61,2461.46,197689.862,645871.388,2266.206,12979.588,668476.14,864449.566,90370.24,45863.312,138077.346,301547.007,1,1,0
990574.768,646837.389,646244.866,16847.458,460813.863,808721.946,70256.888,5657.095,25310.331,714631.8,420559.311,545479.537,878927.475,674880.188,110296.146,20112.962,636414.511,119799.495,161478.188,251222.752,140319.175,419488.45,922611.486,8228.19,8458.975,37816.162,867948.239,100422.525,54560.744,227379.78,2804.016,684617.359,383130.364,968838.536,17531.925,809589.874,291101.841,47295.41,36118.989,2462.03,197625.115,645975.742,2263.302,12977.215,668573.438,864369.0,90495.805,45847.852,138076.042,301551.854,1,1,0
990573.026,646836.111,646088.683,16825.575,461059.768,808743.897,70257.14,5647.384,25312.444,714613.26,419908.694,545479.629,878800.88,674924.453,110293.383,20112.104,636416.297,119804.351,161473.103,251246.479,140198.388,419434.646,922537.095,8242.651,8458.968,37817.763,867956.757,100346.681,54528.265,227462.044,2804.066,684576.751,383095.724,968895.048,17533.227,809588.167,291107.863,47298.216,36119.393,2461.596,197634.194,646039.619,2264.808,12977.587,668535.04,864380.873,90493.568,45848.251,138076.794,301552.78,1,1,0
990575.855,646835.056,646219.47,16827.37,460884.861,809046.089,70266.586,5647.296,25315.745,714623.035,420010.198,545479.598,878727.556,674929.872,110289.056,20110.041,636408.411,119803.571,161405.587,251153.891,140170.251,419397.308,922565.858,8239.392,8459.593,37818.068,867961.79,100388.236,54563.313,227593.306,2804.76,684652.415,383064.348,968891.24,17541.986,809590.429,291092.814,47292.605,36120.681,2461.152,197960.86,645912.067,2264.703,12978.778,668519.672,864439.196,90492.019,45844.129,138077.337,301552.33,1,1,0
990588.163,646834.581,646263.103,16845.686,460837.698,808843.615,70252.153,5647.591,25324.3,714720.474,419500.354,545479.71,878787.633,674982.584,110293.168,20111.731,636447.768,120273.18,161348.604,251276.7,140184.739,419408.481,922529.55,8242.704,8459.145,37816.43,867971.479,100113.659,54571.449,227790.187,2804.024,684550.928,383100.024,968883.128,17535.801,809598.273,291155.806,47334.592,36119.634,2461.638,197738.243,645601.964,2265.85,12979.721,668475.371,864451.392,90490.978,45848.844,138082.009,301547.542,1,1,0
990574.595,646835.529,646130.204,16845.254,460830.012,808768.913,70257.388,5647.641,25314.333,714661.565,419436.477,545479.575,878834.071,674926.118,110300.302,20115.079,636453.577,119798.949,161472.917,251212.975,140183.768,419434.251,922700.835,8241.128,8459.123,37817.86,867954.571,100381.39,54567.379,227455.649,2804.123,684601.215,383123.718,968850.421,17534.757,809594.137,291125.947,47298.148,36119.633,2461.557,197678.418,646025.781,2264.6,12977.725,668545.71,864382.45,90496.673,45849.16,138076.083,301551.179,1,1,0
990584.277,646834.516,645797.763,16837.37,460850.885,808955.705,70228.686,5647.688,25324.096,714692.822,420669.808,545479.706,878808.259,675041.243,110294.571,20113.103,636428.754,120413.53,161349.251,251246.1,140171.527,419423.501,922533.999,8243.974,8460.438,37820.605,867971.628,100351.841,54571.982,227679.988,2803.086,684653.869,383105.827,968856.192,17533.583,809609.752,291192.679,47344.138,36120.069,2461.546,197686.128,645409.397,2264.112,12980.486,668385.093,864425.897,90486.645,45852.69,138078.86,301549.169,1,1,0
990556.046,646832.048,646086.798,16825.686,461010.437,808747.773,70249.681,5647.557,25314.111,714620.367,419973.051,545479.658,878847.135,674918.848,110289.86,20110.073,636407.813,119797.927,161444.136,251193.792,140292.403,418645.837,922525.076,8240.432,8457.938,37777.987,867964.503,100386.609,54491.611,227513.173,2804.899,684540.411,383101.914,968882.385,17544.659,809592.033,290993.328,47303.46,36116.991,2461.455,197609.465,646402.471,2264.674,12977.828,668456.225,864380.515,90502.05,45874.802,138077.515,301553.663,1,1,0
990590.152,646835.456,646757.097,16833.791,460750.242,809098.602,70263.114,5647.464,25330.558,714692.963,419976.696,545479.635,878795.884,674973.996,110281.793,20105.631,636426.578,119810.729,161297.332,251224.022,140192.222,419418.846,922514.762,8241.955,8460.087,37802.543,867892.369,100385.875,54509.208,227980.836,2805.715,684523.955,383064.49,968841.181,17531.888,809598.275,290957.353,47320.872,36117.361,2461.376,197666.96,646133.474,2276.222,12980.626,668627.571,864447.636,90520.435,45854.88,138080.702,301552.957,1,1,0
